trial_id,fs_estimate_hz,flagged_fs_outlier
612,256.11603870667085,False
613,249.58328380447585,False
614,251.76338388624023,False
615,250.27851872959425,False
616,249.2100594587896,False
617,250.61101352073226,False
618,250.42854196060094,False
619,250.4349566157211,False
620,249.03003350043804,False
621,251.03878977275448,False
622,250.3693900287689,False
623,248.35064463530318,False
624,240.83877814660934,False
625,262.2644385994298,False
626,250.24321607804657,False
627,250.21402109862464,False
628,249.31423620201156,False
629,251.28469930998463,False
630,249.71526065013214,False
631,249.18090874974604,False
632,246.8218355250514,False
633,253.51186465963818,False
634,250.75230205952244,False
635,250.71392269303578,False
636,248.69535451999124,False
637,251.41290733911043,False
638,246.48324919964628,False
639,253.86786846924085,False
640,250.0781431658195,False
641,250.23806411716708,False
642,250.45732766376673,False
643,249.98907860857943,False
644,250.30181450888986,False
645,250.26963323221355,False
646,250.2069814476,False
647,250.128765267324,False
648,250.09750199740589,False
649,250.32966583892068,False
650,250.26750281176257,False
651,250.32967085343057,False
652,250.3673156014892,False
653,249.98408214602927,False
654,250.38112736633707,False
655,250.2552924433812,False
656,250.02058242657114,False
657,250.141864670912,False
658,244.1055827879665,False
659,252.73179148539165,False
660,245.88650522343949,False
661,259.7099782624606,False
662,250.93728943509942,False
663,250.9718581393326,False
664,250.1857571683471,False
665,248.84691469564854,False
666,251.50380201982242,False
667,250.31321956237764,False
668,250.38420298969234,False
669,250.5486277991524,False
670,250.23592420898765,False
671,250.26847277517646,False
672,250.3038728089941,False
673,250.14092573398244,False
674,250.31533070695323,False
675,250.40625633996942,False
676,250.65008541925354,False
677,249.50476698344937,False
678,250.53386571187946,False
679,251.13048160083187,False
680,249.68435760799102,False
681,250.21633600401836,False
682,249.44849323856488,False
683,251.30678522677218,False
684,249.9685238723307,False
685,250.20726452690542,False
686,250.2539366453463,False
687,250.20784572726487,False
688,250.28379017237967,False
689,250.2691971222134,False
690,250.0524895093212,False
691,250.25344796500144,False
692,250.4402923738284,False
693,250.2065881391678,False
694,250.58109947439777,False
695,250.29375212192178,False
696,250.1197076510887,False
697,250.46125361316507,False
698,250.11319649316837,False
699,250.51874120624373,False
700,250.25427747579513,False
701,250.14611876494038,False
702,250.6254378309241,False
703,250.0509482554923,False
704,250.6903288406975,False
705,249.66056802462674,False
706,250.7246735654768,False
707,250.25362338580237,False
708,250.26979113368,False
709,250.0506154876704,False
710,249.5358323953175,False
711,251.1171018166274,False
712,250.31681254054055,False
713,250.38042997208723,False
714,249.92917923564394,False
715,250.69655571304926,False
716,250.2041531700922,False
